2022-04-13 10:07:33 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:27:21 selenium.webdriver.remote.remote_connection DEBUG         POST http://127.0.0.1:56399/session {"capabilities": {"firstMatch": [{}], "alwaysMatch": {"browserName": "chrome", "platformName": "any", "goog:chromeOptions": {"extensions": [], "args": ["--disable-gpu", "--disable-extensions", "--proxy-server='direct://'", "--proxy-bypass-list=*", "--start-maximized"]}}}, "desiredCapabilities": {"browserName": "chrome", "version": "", "platform": "ANY", "goog:chromeOptions": {"extensions": [], "args": ["--disable-gpu", "--disable-extensions", "--proxy-server='direct://'", "--proxy-bypass-list=*", "--start-maximized"]}}}
2022-05-04 22:27:21 urllib3.connectionpool DEBUG         Starting new HTTP connection (1): 127.0.0.1:56399
2022-05-04 22:27:24 urllib3.connectionpool DEBUG         http://127.0.0.1:56399 "POST /session HTTP/1.1" 500 1987
2022-05-04 22:27:24 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:32 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session {"capabilities": {"firstMatch": [{}], "alwaysMatch": {"browserName": "chrome", "pageLoadStrategy": "normal", "goog:chromeOptions": {"extensions": [], "args": ["--disable-gpu", "--disable-extensions", "--proxy-server='direct://'", "--proxy-bypass-list=*", "--start-maximized"]}}}, "desiredCapabilities": {"browserName": "chrome", "pageLoadStrategy": "normal", "goog:chromeOptions": {"extensions": [], "args": ["--disable-gpu", "--disable-extensions", "--proxy-server='direct://'", "--proxy-bypass-list=*", "--start-maximized"]}}}
2022-05-04 22:29:32 urllib3.connectionpool DEBUG         Starting new HTTP connection (1): localhost:56431
2022-05-04 22:29:34 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session HTTP/1.1" 200 800
2022-05-04 22:29:34 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:34 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com"}
2022-05-04 22:29:34 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:29:34 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:34 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:29:34 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:29:34 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:38 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/search?category_id=674&t1_category_id=5&t2_category_id=72&t3_category_id=674"}
2022-05-04 22:29:39 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:29:39 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:39 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:29:39 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:29:39 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:42 selenium.webdriver.remote.remote_connection DEBUG         GET http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/source {}
2022-05-04 22:29:42 urllib3.connectionpool DEBUG         http://localhost:56431 "GET /session/369846c5117b5506aa4e7040b74a10d4/source HTTP/1.1" 200 213480
2022-05-04 22:29:42 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:43 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/item/m89987674064\n"}
2022-05-04 22:29:46 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:29:46 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:46 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:29:46 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:29:46 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:50 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#item-info > section:nth-child(1) > div > mer-heading').shadowRoot.querySelector('div > div > h1').textContent", "args": []}
2022-05-04 22:29:50 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 62
2022-05-04 22:29:50 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:50 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('mer-price').shadowRoot.querySelector('span:nth-of-type(2)').textContent", "args": []}
2022-05-04 22:29:50 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 17
2022-05-04 22:29:50 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:52 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/search?category_id=674&t1_category_id=5&t2_category_id=72&t3_category_id=674&keyword=%E3%81%BF%E3%82%93%E3%81%AA%E3%81%AEPython%20%3A%20Object%20Oriented-Lightweigh%E2%80%A6"}
2022-05-04 22:29:53 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:29:53 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:53 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:29:53 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:29:53 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:56 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "item_sold_price_list = [];\n        var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\n        for (let i = 0; i < item_lists.length; i++) {\n            item_price = item_lists[i].shadowRoot.querySelector('div > figure > div > mer-price');\n            price = item_price.shadowRoot.querySelector('span:nth-of-type(2)').textContent;\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){sold = true}else{sold=false}; \n            if (sold){item_sold_price_list.push(price)};\n        }\n        return item_sold_price_list;", "args": []}
2022-05-04 22:29:56 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 121
2022-05-04 22:29:56 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:56 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\nvar item_sold_count = 0\nfor (let i = 0; i < item_lists.length; i++) {\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){item_sold_count++}; \n        }\nvar sales_rate = Math.round((item_sold_count / item_lists.length) * 100);\nreturn sales_rate        ;\n", "args": []}
2022-05-04 22:29:56 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 12
2022-05-04 22:29:56 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:56 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#search-result > div > div > div > mer-text').textContent", "args": []}
2022-05-04 22:29:56 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 17
2022-05-04 22:29:56 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:57 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/item/m99011124263\n"}
2022-05-04 22:29:57 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:29:57 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:29:57 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:29:57 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:29:57 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:01 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#item-info > section:nth-child(1) > div > mer-heading').shadowRoot.querySelector('div > div > h1').textContent", "args": []}
2022-05-04 22:30:01 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 70
2022-05-04 22:30:01 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:01 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('mer-price').shadowRoot.querySelector('span:nth-of-type(2)').textContent", "args": []}
2022-05-04 22:30:01 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 17
2022-05-04 22:30:01 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:01 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/search?category_id=674&t1_category_id=5&t2_category_id=72&t3_category_id=674&keyword=%E3%81%93%E3%82%8C1%E5%86%8A%E3%81%A7%E3%81%A7%E3%81%8D%E3%82%8B%21%20%E3%83%A9%E3%82%BA%E3%83%99%E3%83%AA%E3%83%BC%E3%83%BB%E3%83%91%E3%82%A4%20%E8%B6%85%E5%85%A5%E9%96%80"}
2022-05-04 22:30:01 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:30:01 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:01 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:30:01 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:30:01 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:04 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "item_sold_price_list = [];\n        var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\n        for (let i = 0; i < item_lists.length; i++) {\n            item_price = item_lists[i].shadowRoot.querySelector('div > figure > div > mer-price');\n            price = item_price.shadowRoot.querySelector('span:nth-of-type(2)').textContent;\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){sold = true}else{sold=false}; \n            if (sold){item_sold_price_list.push(price)};\n        }\n        return item_sold_price_list;", "args": []}
2022-05-04 22:30:04 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 519
2022-05-04 22:30:04 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:04 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\nvar item_sold_count = 0\nfor (let i = 0; i < item_lists.length; i++) {\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){item_sold_count++}; \n        }\nvar sales_rate = Math.round((item_sold_count / item_lists.length) * 100);\nreturn sales_rate        ;\n", "args": []}
2022-05-04 22:30:04 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 12
2022-05-04 22:30:04 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:04 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#search-result > div > div > div > mer-text').textContent", "args": []}
2022-05-04 22:30:04 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 18
2022-05-04 22:30:04 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:04 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/item/m68219533462\n"}
2022-05-04 22:30:05 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:30:05 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:05 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:30:05 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:30:05 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:09 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#item-info > section:nth-child(1) > div > mer-heading').shadowRoot.querySelector('div > div > h1').textContent", "args": []}
2022-05-04 22:30:09 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 42
2022-05-04 22:30:09 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:09 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('mer-price').shadowRoot.querySelector('span:nth-of-type(2)').textContent", "args": []}
2022-05-04 22:30:09 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 17
2022-05-04 22:30:09 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:09 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/search?category_id=674&t1_category_id=5&t2_category_id=72&t3_category_id=674&keyword=SUPER%20%E3%82%B9%E3%83%BC%E3%83%91%E3%83%BC%E7%90%86%E7%A7%91%E4%BA%8B%E5%85%B8"}
2022-05-04 22:30:09 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:30:09 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:09 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:30:09 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:30:09 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:12 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "item_sold_price_list = [];\n        var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\n        for (let i = 0; i < item_lists.length; i++) {\n            item_price = item_lists[i].shadowRoot.querySelector('div > figure > div > mer-price');\n            price = item_price.shadowRoot.querySelector('span:nth-of-type(2)').textContent;\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){sold = true}else{sold=false}; \n            if (sold){item_sold_price_list.push(price)};\n        }\n        return item_sold_price_list;", "args": []}
2022-05-04 22:30:12 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 179
2022-05-04 22:30:12 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:12 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\nvar item_sold_count = 0\nfor (let i = 0; i < item_lists.length; i++) {\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){item_sold_count++}; \n        }\nvar sales_rate = Math.round((item_sold_count / item_lists.length) * 100);\nreturn sales_rate        ;\n", "args": []}
2022-05-04 22:30:12 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 12
2022-05-04 22:30:12 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:12 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#search-result > div > div > div > mer-text').textContent", "args": []}
2022-05-04 22:30:12 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 18
2022-05-04 22:30:12 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:12 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/item/m67643484474\n"}
2022-05-04 22:30:13 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:30:13 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:13 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:30:13 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:30:13 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:16 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#item-info > section:nth-child(1) > div > mer-heading').shadowRoot.querySelector('div > div > h1').textContent", "args": []}
2022-05-04 22:30:16 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 50
2022-05-04 22:30:16 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:16 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('mer-price').shadowRoot.querySelector('span:nth-of-type(2)').textContent", "args": []}
2022-05-04 22:30:16 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 17
2022-05-04 22:30:16 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:16 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/search?category_id=674&t1_category_id=5&t2_category_id=72&t3_category_id=674&keyword=%E5%AE%9F%E8%B7%B5COBOL%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E5%85%A5%E9%96%80"}
2022-05-04 22:30:17 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:30:17 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:17 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:30:17 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:30:17 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:20 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "item_sold_price_list = [];\n        var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\n        for (let i = 0; i < item_lists.length; i++) {\n            item_price = item_lists[i].shadowRoot.querySelector('div > figure > div > mer-price');\n            price = item_price.shadowRoot.querySelector('span:nth-of-type(2)').textContent;\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){sold = true}else{sold=false}; \n            if (sold){item_sold_price_list.push(price)};\n        }\n        return item_sold_price_list;", "args": []}
2022-05-04 22:30:20 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 109
2022-05-04 22:30:20 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:20 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "var item_lists =  document.querySelector('#item-grid').querySelectorAll('li > a > mer-item-thumbnail');\nvar item_sold_count = 0\nfor (let i = 0; i < item_lists.length; i++) {\n            sold_exist = item_lists[i].shadowRoot.querySelector('div > figure > div:nth-of-type(3)');\n            if (sold_exist !== null){item_sold_count++}; \n        }\nvar sales_rate = Math.round((item_sold_count / item_lists.length) * 100);\nreturn sales_rate        ;\n", "args": []}
2022-05-04 22:30:20 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 12
2022-05-04 22:30:20 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:20 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#search-result > div > div > div > mer-text').textContent", "args": []}
2022-05-04 22:30:20 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 17
2022-05-04 22:30:20 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:20 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/item/m49899363872\n"}
2022-05-04 22:30:21 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:30:21 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:21 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:30:21 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
2022-05-04 22:30:21 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:25 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('#item-info > section:nth-child(1) > div > mer-heading').shadowRoot.querySelector('div > div > h1').textContent", "args": []}
2022-05-04 22:30:25 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 33
2022-05-04 22:30:25 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:25 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/execute/sync {"script": "return document.querySelector('mer-price').shadowRoot.querySelector('span:nth-of-type(2)').textContent", "args": []}
2022-05-04 22:30:25 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/execute/sync HTTP/1.1" 200 15
2022-05-04 22:30:25 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:25 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/url {"url": "https://jp.mercari.com/search?category_id=674&t1_category_id=5&t2_category_id=72&t3_category_id=674&keyword=%E3%81%84%E3%81%BE%E3%81%93%E3%81%9D%E3%82%B9%E3%83%9E%E3%83%9B"}
2022-05-04 22:30:25 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/url HTTP/1.1" 200 14
2022-05-04 22:30:25 selenium.webdriver.remote.remote_connection DEBUG         Finished Request
2022-05-04 22:30:25 selenium.webdriver.remote.remote_connection DEBUG         POST http://localhost:56431/session/369846c5117b5506aa4e7040b74a10d4/element {"using": "css selector", "value": "body"}
2022-05-04 22:30:25 urllib3.connectionpool DEBUG         http://localhost:56431 "POST /session/369846c5117b5506aa4e7040b74a10d4/element HTTP/1.1" 200 88
